Fetched: 	Url
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=djr
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=ca5f9791311a9d13f1dfa312103dbabd
Fetched URL:	https://sli.ics.uci.edu/PmWiki/PasswordsAdmin?action=login
Fetched URL:	http://www.ics.uci.edu/~franz
Fetched URL:	https://sli.ics.uci.edu/PmWiki/PageLists
Fetched URL:	http://vision.ics.uci.edu/people/5.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=bbffa8b55af6b4ccff1cbd82219e8b31
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dgillen
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/photos?tab_details=history&image=guto2016.jpg&ns=&do=media
Fetched URL:	http://graphmod.ics.uci.edu/group/wsearch?action=AttachFile
Fetched URL:	https://sli.ics.uci.edu/Classes/2016S-274b-ProjectIdeas
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=da8899179a67bd9a5ac30af1d47a669e
Fetched URL:	http://sli.ics.uci.edu/Classes/2013S-77B?action=download&upname=hw2s.m
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/org/itr_rescue/dataGuard/ExtApps/IExtApps.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?rev=1396651645
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch8/logoddstrauma.txt
Fetched URL:	http://www.ics.uci.edu/%7Emajumder/pub.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=aeb00a380bc53fd3464faf0ff9163628
Fetched URL:	http://sli.ics.uci.edu/Ihler-Private/SideBar?action=login
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=4d5dd0f73221cb41ce2101b95fe0cc0e
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/SDM05_dvk.html
Fetched URL:	http://asterix.ics.uci.edu/supporters.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=0b593b420d2430ddb69b949ad7ba9647
Fetched URL:	http://www.ics.uci.edu/~stasio/winter06/Lectures?C=M;O=A
Fetched URL:	http://sli.ics.uci.edu/Classes-2008F/JigsawPuzzleSolvers
Fetched URL:	https://www.ics.uci.edu/computing/account/renewal.php
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=a5dce579ff13296a9cf068606cf49f18
Fetched URL:	http://www.ics.uci.edu/~kay/labtutors/193.f16.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=5061eca4030e5355379d7c3f34c89aa5
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b54a221384af7e0c3892badf1f788301
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=a40c13df85f65d4fdb37013063b00c1f
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dutt
Fetched URL:	http://www.ics.uci.edu/~taow4
Fetched URL:	https://www.ics.uci.edu/about/bren/index.php
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/JCDL07_dvk.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=868e5c0555aa0e40b75f3336c6b70ff9
Fetched URL:	http://www.ics.uci.edu/computing/services/microsoft_imagine_error.php
Fetched URL:	https://www.ics.uci.edu/ugrad/policies/Readmission_DQ.php
Fetched URL:	http://www.ics.uci.edu/~dan
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=14d23cce2b012adee9a54a6dcbc04a8d
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ssirani
Fetched URL:	http://www-db.ics.uci.edu/pages/demos/desc_terrain.shtml
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/org/itr_rescue/dataGuard/DataObject/package-summary.html
Fetched URL:	https://www.ics.uci.edu/about/search/search_business.php
Fetched URL:	http://archive.ics.uci.edu/ml/about.html
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/group?image=abbas.jpg&ns=&tab_details=view&do=media
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/start
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=bf2e3ec80542bc6adcdb86e9b18b4552
Fetched URL:	http://www.ics.uci.edu/~alfaro?C=S;O=A
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/SIGMOD04_dvk.html
Fetched URL:	https://www.ics.uci.edu/grad/policies/GradPolicies_MSThesisOption.php
Fetched URL:	http://sli.ics.uci.edu/PmWiki/EditVariables
Fetched URL:	http://www.ics.uci.edu/about/about_factsfigures.php
Fetched URL:	http://www.ics.uci.edu/~ihler/pubs.html
Fetched URL:	https://sli.ics.uci.edu/Classes-CS178-Notes/PCA?action=login
Fetched URL:	http://www-db.ics.uci.edu/pages/software/index.shtml
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r23.html
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/projects?rev=1478641625
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=180e9bab14fa4675eeaf9df72289eaeb
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=ddd57596c71c258927a0b47ef40cb284
Fetched URL:	http://www.ics.uci.edu/~kibler/javacourse/java.html
Fetched URL:	https://sli.ics.uci.edu/PmWiki/WikiWikiWeb?action=login
Fetched URL:	http://sli.ics.uci.edu/PmWiki/PageTextVariables
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld021.htm
Fetched URL:	https://sli.ics.uci.edu/Classes/2015F-179-ProjectIdeas
Fetched URL:	http://graphmod.ics.uci.edu/uai08/BadContent?action=diff&rev1=15&rev2=16
Fetched URL:	http://graphmod.ics.uci.edu/group/HelpOnInstalling/ApacheOnMacOsx
Fetched URL:	https://sli.ics.uci.edu/Classes/2012S-274b?action=login
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?rev=1485304990&do=diff
Fetched URL:	https://sli.ics.uci.edu/Classes-CS178-Notes/Boosting
Fetched URL:	https://sli.ics.uci.edu/Classes-CS18-Notes/Classes-CS18-Notes?action=edit
Fetched URL:	http://www.ics.uci.edu/~feldman/lec3F00.html
Fetched URL:	http://www.ics.uci.edu/~wayne
Fetched URL:	http://sli.ics.uci.edu/PmWiki/AccessKeys
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/home?do=recent
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/projects?do=media&ns=
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=1de4e3059eead2b9e51c4858205bde77
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r201.html
Fetched URL:	http://sli.ics.uci.edu/Pubs/Pubs?action=login
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b99b44cd16103d2780fd8fd76a7382ae
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/photos?tab_details=view&image=esweek2016-pic.jpg&ns=&do=media
Fetched URL:	http://www.ics.uci.edu/~smyth
Fetched URL:	http://www.ics.uci.edu/~stasio/winter06/lab2/GraphicalSavingsCalculator.java
Fetched URL:	http://graphmod.ics.uci.edu/group/HelpOnLogin
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/wiki:syntax
Fetched URL:	http://sli.ics.uci.edu/PmWiki/SitePreferences
Fetched URL:	http://graphmod.ics.uci.edu/group/WikiWikiWeb
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=7963a87b10483950abf41c97ca3cb7a1
Fetched URL:	http://www.ics.uci.edu/~mlearn/index.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=4048feffad4cb0931c508e28eef5ce87
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/projects?rev=1401998913
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r162.html
Fetched URL:	https://www.ics.uci.edu/community/events/openhouse/gallery_04.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/start?do=index
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=98cdfdc42bfa90715df35b057d371a2e
Fetched URL:	http://sli.ics.uci.edu/Ihler/RecentChanges?action=login
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=a85142f25c120171e5672bc4765464a5
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/people?rev=1449793504&do=diff
Fetched URL:	http://sli.ics.uci.edu/Classes/2011S-271-Discussion?action=edit
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=236b205de960f9c07f3cc22016f79f17
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sjordan
Fetched URL:	http://www.ics.uci.edu/~feldman/lec12F00.html
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/sld029.htm
Fetched URL:	https://www.ics.uci.edu/computing/services/microsoft_imagine.php
Fetched URL:	http://graphmod.ics.uci.edu/uai08/Evaluation/Report?action=recall&rev=20
Fetched URL:	https://www.ics.uci.edu/computing/email/thunderbird_setup.php
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r44.html
Fetched URL:	http://www.ics.uci.edu/~goodrich/writing.html
Fetched URL:	http://www.ics.uci.edu/~schark/simulator/javadoc/AllNames.html
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/photos?image=ashok.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://www.ics.uci.edu/~jsupanci
Fetched URL:	http://www.ics.uci.edu/~vpalepu/2013/02/20/Junit-and-JDepend-Demo.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=535f884e43fdda3e33f0fb14f544dd76
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/photos?image=alfonso_avila.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=63b62d71a0b5fc4b3090e8f61100da7d
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r166.html
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/projects?do=revisions
Fetched URL:	https://sli.ics.uci.edu/Classes-2008F/Testing
Fetched URL:	http://www.ics.uci.edu/Arcadia/system_pages/glad.html
Fetched URL:	http://sli.ics.uci.edu/PmWiki/DeletingPages?action=login
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/photos?tab_details=history&image=guto2016.jpg&ns=&do=media
Fetched URL:	http://sli.ics.uci.edu/PmWiki/Security
Fetched URL:	http://www.ics.uci.edu/community/news/view_news?id=1120
Fetched URL:	https://sli.ics.uci.edu/Classes/2013S-77B-Misc
Fetched URL:	http://www.ics.uci.edu/~jmoorkan/vhdlref/use.html
Fetched URL:	https://sli.ics.uci.edu/PmWiki/PerGroupCustomizations
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch1/LungCancerData.txt
Fetched URL:	http://www.ics.uci.edu/~ziv/diss/abstractpaper/node1.html
Fetched URL:	http://www.ics.uci.edu/~sysarch/projects/Autovec.html
Fetched URL:	http://sli.ics.uci.edu/Library/Posters
Fetched URL:	http://www.ics.uci.edu/~eli/courses/seminar-s10/seminar-s10.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f758c2b793e43d44b45c28b6686d7fae
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/sidebar?do=export_xhtml
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=23c9ac3a85dcda5a775b0f58beb105a5
Fetched URL:	http://www.ics.uci.edu/%7Egts/students.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=1a66de96dd537cd05f6e7c6d53115240
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people?do=login&sectok=45cde8b643a71559495d69b4e9234fe5
Fetched URL:	http://sli.ics.uci.edu/PmWiki/LinkSchemes?action=edit
Fetched URL:	https://www.ics.uci.edu/ugrad/degrees/Second_BA.php
Fetched URL:	http://www.ics.uci.edu/~ihler
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch11/FMDData.txt
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r46.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=266dd15acf7731d731b95553703e2c4d
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/contact?do=login&sectok=27f5e21379de1b15b2717b1b20b4acdc
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=8043afcd84646639e79ae4d391ad573e
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/home?rev=1476222571
Fetched URL:	http://sli.ics.uci.edu/PmWiki/DebugVariables
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/photos?do=export_raw
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f18dce8932afe46dcfcbe2e07f815c36
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?do=login&sectok=7967465301320b36778da84987a7f8be
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/photos?tab_details=history&image=andre.png&ns=&do=media
Fetched URL:	https://www.ics.uci.edu/community/events/openhouse/gallery_03.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=19481a169477f2bc2d92ae49073d09f2
Fetched URL:	https://sli.ics.uci.edu/Site/Site?action=login
Fetched URL:	http://sli.ics.uci.edu/PmWiki/Contributors?action=login
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld014.htm
Fetched URL:	http://www.ics.uci.edu/~rickl
Fetched URL:	http://www.ics.uci.edu/Arcadia/Teamware/demo/idemo.html
Fetched URL:	http://sli.ics.uci.edu/Classes-CS178-Notes/Matlab
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/publications?do=revisions
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?do=login&sectok=fdaf6e170fb9e744cc3692702b18146a
Fetched URL:	http://www.ics.uci.edu/~aregan?C=D;O=A
Fetched URL:	http://www.ics.uci.edu/community/events/openhouse/gallery_12.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?rev=1360894864
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r153.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people
Fetched URL:	http://wildhog.ics.uci.edu:9090/full.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=d0e0441f4046a04d8374b72a6c1ca23c
Fetched URL:	http://www.ics.uci.edu/~feldman/LEC16.htm
Fetched URL:	https://www.ics.uci.edu/ugrad/internship/index.php
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/people?rev=1417899107
Fetched URL:	http://sli.ics.uci.edu/Classes-CS178-Notes/Regression?action=login
Fetched URL:	http://sli.ics.uci.edu/PmWiki/RefCount?action=login
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/santanu
Fetched URL:	http://sli.ics.uci.edu/PmWiki/CreatingNewPages?action=login
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/classes/sld008.htm
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r64.html
Fetched URL:	http://www.ics.uci.edu/~mlichman?C=D;O=A
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=ecc0c2f49a5a66778e07b30a23fd7fdf
Fetched URL:	http://www.ics.uci.edu/~stasio/winter06/crf.html
Fetched URL:	http://www.ics.uci.edu/~pfbaldi
Fetched URL:	http://www.ics.uci.edu/community/news/articles/view_article?id=23
Fetched URL:	http://www.ics.uci.edu/~kay
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=0ec838f53633c932c4753d4d33b7f1e2
Fetched URL:	http://graphmod.ics.uci.edu/uai08/HelpOnMacros/ImageLink?action=info
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=2bcb5974fa2740c530227d9f855d3a09
Fetched URL:	http://www.ics.uci.edu/~stasio/Papers/jsy04-abs.html
Fetched URL:	https://sli.ics.uci.edu/Site/PageNotFound
Fetched URL:	https://sli.ics.uci.edu/Cookbook/Cookbook?action=login
Fetched URL:	http://www.ics.uci.edu/grad/degrees/tbdNEW_degree_inf-gen.php
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=daee4b2bd779e7c0189b17bb6c823c79
Fetched URL:	http://sli.ics.uci.edu/PmWiki/LocalCustomizations
Fetched URL:	http://www.ics.uci.edu/~mlearn/contact.html
Fetched URL:	http://www-db.ics.uci.edu/pages/research/mars
Fetched URL:	https://www.ics.uci.edu/grad/resources.php
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/start?rev=1396651113
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=687a920e267f963ffa32b5b2d041b975
Fetched URL:	http://sli.ics.uci.edu/PmWiki/FmtPageName
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/group?image=alfonso_avila.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://archive.ics.uci.edu/ml/datasets/Servo
Fetched URL:	http://archive.ics.uci.edu/ml/datasets/Auto+MPG
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people?do=resendpwd
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r206.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/people?rev=1444867509
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/group?rev=1478635999
Fetched URL:	http://vision.ics.uci.edu/people/31.html
Fetched URL:	http://www.ics.uci.edu/~jmoorkan/talks.txt
Fetched URL:	https://www.ics.uci.edu/faculty/area/area_compdesign.php
Fetched URL:	http://sli.ics.uci.edu/Classes-CS271-Notes/GameTrees?action=edit
Fetched URL:	http://www.ics.uci.edu/~kay/checker.html
Fetched URL:	https://sli.ics.uci.edu/Code/MxObjects
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=294e7d22c17b01f8befdcf269506e26d
Fetched URL:	http://graphmod.ics.uci.edu/group/REES?action=AttachFile
Fetched URL:	http://www.ics.uci.edu/~eli/courses/cs153-f09/example-seq.txt
Fetched URL:	http://sherlock.ics.uci.edu/news.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=6454b5f3a45b977c44588e00abcfa702
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/sld008.htm
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r203a.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=9d502e4b9feaf671fa511c4f0dcaf511
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r28.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=d116d6f065538eb25cb291d9f5ade13e
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=aburtsev
Fetched URL:	https://www.ics.uci.edu/ugrad/policies/Computer_Ethics.php
Fetched URL:	http://www.ics.uci.edu/~haltwaij
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people?rev=1418014452
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/projects?rev=1452565221&do=diff
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/publications?rev=1478641373
Fetched URL:	https://sli.ics.uci.edu/Classes/2013S-77B
Fetched URL:	http://www.ics.uci.edu/~mlichman?C=M;O=D
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/people?rev=1408566098&do=diff
Fetched URL:	https://sli.ics.uci.edu/Classes-CS178-Notes/BayesClassify
Fetched URL:	http://www.ics.uci.edu/about/visit/visit_fromfreeway.php
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=73218bb9b3854f9b65dedef2a5105675
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/classes/tsld012.htm
Fetched URL:	http://www.ics.uci.edu/~dvk/code/License.txt
Fetched URL:	http://graphmod.ics.uci.edu/group/wsearch
Fetched URL:	http://www.ics.uci.edu/~stasio/winter06/lab2/SavingsCalculator.java
Fetched URL:	http://www.ics.uci.edu/~jmoorkan/vhdlref/attrib.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=6533501f63e6f430a4e6b943225ca914
Fetched URL:	http://www.ics.uci.edu/~jmoorkan/books.txt
Fetched URL:	http://www.ics.uci.edu/~goodrich/presenting.html
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/drg101_admin?tab_files=upload&do=media&ns=
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=golson
Fetched URL:	https://sli.ics.uci.edu/Classes-CS18-Notes/RecentChanges
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/santanu
Fetched URL:	http://vision.ics.uci.edu/people/24.html
Fetched URL:	http://mlearn.ics.uci.edu/MLAck1.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=c8abbaa5b2ca52c8674f16edaadcbc65
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/group?rev=1478645762
Fetched URL:	http://sli.ics.uci.edu/Site/AuthForm
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch7/Ch7Rcode.txt
Fetched URL:	http://www.ics.uci.edu/~wayne/research/students
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/overview-summary.html
Fetched URL:	http://www-db.ics.uci.edu/pages/research/das/index.shtml
Fetched URL:	http://www.ics.uci.edu/~fielding/pubs/dissertation/net_arch_styles.htm
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld026.htm
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r138.html
Fetched URL:	https://www.ics.uci.edu/computing/email/thunderbird_Gmail.php
Fetched URL:	http://www.ics.uci.edu/~rjammala/projects.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=bd35da7f066200c73d99c3fcd3220eaa
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=862ecedd114aa59d86db45a1a39bd1a2
Fetched URL:	http://www.ics.uci.edu/community/events/openhouse/research03.html
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/demos
Fetched URL:	http://sli.ics.uci.edu/PmWiki/Requirements
Fetched URL:	http://sli.ics.uci.edu/Misc/RecentChanges?action=login
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/org/itr_rescue/dataGuard/ExtApps/package-tree.html
Fetched URL:	http://www.ics.uci.edu/Arcadia/Teamware/demo/info.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=c010b0b18efc9c58467cb2b73ec2955f
